Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars
2410.18941v1,"""PRODIGE -- 通过NOEMA将信封转化为磁盘。IV.在L1448N中，围绕两个Class 0/I系统的下落气体桥""",http://arxiv.org/abs/2410.18941v1,背景：过去几十年来，从分子云到原行星盘的尺度，恒星形成的过程受到了广泛的研究。然而，围绕着原恒星系统的物质，经常表现出不对称的结构和复杂的动力学特性，如何喂养中央原恒星和它们的盘状物，这一点还没有完全理解。目标：我们研究位于Perseus分子云中的L1448N区域内的IRS3A和IRS3B原恒星系统的周围分子气体的空间形态和动力学特性。方法：我们展示了来自PRODIGE大型计划的1毫米NOEMA观测数据，并分析了分子线的动力学性质。考虑到光谱剖面的复杂性，我们用最多三个高斯速度分量对线条进行拟合。使用DBSCAN聚类算法将速度分量分解为潜在的物理结构。结果：我们在六个分子线追踪器（C18O，SO，DCN，H2CO，HC3N和CH3OH）中发现了围绕IRS3A和IRS3B系统的延伸气体桥梁（约3000天文单位）。这个气体桥梁沿东北-西南方向延伸，并在向IRS3A系统方向显示出明显的速度梯度，约为100公里/秒/百分比。我们发现观察到的速度剖面与分析的流向模型一致，这些模型描述的是向IRS3A的重力坍缩。IRS3A附近的高丰度C18O（2-1）发射表明其原恒星质量约为1.2太阳质量。结论：虽然高角分辨率的连续数据通常显示IRS3A和IRS3B是孤立的，但分子气体观测揭示这些系统仍然嵌入在大规模的质量储备中，具有复杂的空间形态和速度剖面。延伸气体桥梁的动力学特性与向IRS3A原恒星的重力坍缩一致。,C. 吉瑟,2024-10-24,2024-10-24,,N/A
2410.18940v1,对湍流流场中基于事件的成像速度测量法进行在线降维能力评估,http://arxiv.org/abs/2410.18940v1,这项研究探讨了神经形态EBV相机在湍流流体中快速潜在坐标表示的潜力。与传统成像系统不同，EBV相机异步捕捉每个像素的时间对比度变化，提供高频输出，数据带宽降低且灵敏度增强，特别是在低光照条件下。通过两个同步实验——水下射流和通道中正方形肋骨周围的气流——评估了脉冲EBIV与传统PIV的性能。评估内容包括详细的流场统计和频谱内容比较，以及使用POD进行降阶模型构建能力的评估。EBV相机的事件流被转换为伪快照，然后使用标准的PIV处理技术计算速度场。这些场在公共网格上插值后进行比较。模态分析表明，EBIV能够成功识别主导流体结构及其能量和动力学，准确地分辨奇异值、空间模式和时间模式。虽然噪声污染主要影响对流控应用影响较小的较高模式，但总体性能仍然稳健。此外，LOR的比较验证了EBIV提供湍流流体可靠降阶模型的能力，这对于流控目的至关重要。这些发现将EBV传感器定位为实时、基于成像的闭环流控系统的有前途技术。,卢卡·弗朗切斯基,2024-10-24,2024-10-24,,N/A
2410.18939v1,自适应分区因子分析,http://arxiv.org/abs/2410.18939v1,因素分析传统上被广泛应用于不同领域，以揭示影响多元观测变量行为的潜在特质。历史上，研究的重点是分析单一研究的数据，忽视了多研究数据中可能存在的特定研究变异。多研究因素分析作为一种新兴的方法论进步，弥补了这一空白，它区分了跨研究共享的潜在特质和由人为或特定群体变异源产生的研究特有成分。在本文中，我们通过引入新的潜在因素收缩先验，扩展了当前的方法，从而适应了更广泛的情况，从没有特定研究的潜在因素到只涉及嵌套在研究内部或跨研究的小型子群的模型。我们为提出的构建提供了因子载荷可识别的条件，并给出了通过吉布斯采样进行简单后验计算的指南。通过全面的模拟研究，我们表明，与现有方法相比，我们提出的方法在多种场景下表现出了竞争性的性能，同时提供了更深入的洞察。我们的方法在实际应用中的优势进一步通过鸟类物种共存数据和卵巢癌基因表达数据的应用得到了体现。,埃琳娜·博托拉托,2024-10-24,2024-10-24,,N/A
2410.18938v1,从随机矩阵理论的角度看学习到的特征谱与渐近泛化能力,http://arxiv.org/abs/2410.18938v1,神经网络的一个重要特性是它们在训练过程中对数据的适应性。然而，我们目前对于特征学习及其与泛化的数学理解仍然有限。在这项工作中，我们对全连接的两层神经网络进行了随机矩阵分析，研究了在网络经过一次但剧烈的梯度下降步骤后如何适应目标函数。在大批次限制下，我们严格证明了更新后的特征等同于一个各向同性的突变随机特征模型。对于后者，我们推导出了特征经验协方差矩阵的确定性等价描述，这是通过对某些低维算子的描述来实现的。这使我们能够精确地刻画训练对特征谱的影响，特别是为特征谱尾部如何随训练变化提供了理论依据。确定性等价还给出了精确的渐近泛化误差，揭示了在特征学习存在下泛化性能提升的机制。我们的结果超出了标准的随机矩阵族，因此我们相信它具有独立的技术价值。与以往的工作不同，我们的结果在具有挑战性的最大学习率范式下成立，是完全严格的，并允许有限支持的第二层初始化，这对于研究学习到的特征的功能表达性至关重要。这为两层神经网络的泛化提供了对特征学习影响的精确描述，超越了随机特征和惰性训练阶段。,亚坦·丹迪,2024-10-24,2024-10-24,,N/A
2410.18937v1,用于分割多相流体在多孔岩石中的Python工作流程,http://arxiv.org/abs/2410.18937v1,X射线微计算机断层扫描（X射线微-CT）被广泛用于研究多孔介质中的流体现象，为估计孔隙度、单相渗透率或流体连通性等传统岩石物理性质提供了一种强大的替代实验方法。然而，由于缺乏标准化的工作流程和基准数据，从灰度图像中提取这些性质所必需的分割过程在不同研究中差异显著。这给跨研究比较结果带来了挑战，特别是对于对分割敏感的性质。为了解决这个问题，我们提出了一种完全开源的、自动化的工作流程，用于分割充满氮气和盐水的 Bentheimer 砂岩。工作流程包括传统的图像处理管道，如非局部均值滤波、图像配准、颗粒的水力学分割，以及结合微分成像和阈值处理以分割流体相。通过使其他研究团队能够轻松复制和验证发现，我们的工作流程提高了可重复性，促进了岩石物理性质估计的一致性。此外，其模块化结构便于集成到建模框架中，允许前后通讯和参数敏感性分析。我们应用这个工作流程来探索非润湿相体积、表面积和连通性对图像处理的敏感性。这个可适应的工具为未来在X射线微-CT分析多孔介质方面的进展铺平了道路。,凯瑟琳·斯普林,2024-10-24,2024-10-24,,N/A
2410.18936v1,动态匹配中的组合匹配与高效权重减少,http://arxiv.org/abs/2410.18936v1,我们研究了一个基础性问题，即在具有$n$个节点的动态图中维护一个$(1-\varepsilon)$近似最大权匹配（MWM），图中边有插入和删除操作。我们提供了一个通用的减少方法，将具有$\mathrm{poly}(n)$权值范围的图中的问题减少到$\mathrm{poly}(1/\varepsilon)$，只需增加一个$\mathrm{poly}(1/\varepsilon)$的更新时间。这比Gupta-Peng（FOCS 2013）之前的减少方法有所改进，该方法将问题减少到权重范围为$\varepsilon^{-O(1/\varepsilon)}$，但更新时间增加了$O(\log n)$的乘法成本。当与Bernstein-Dudeja-Langley（STOC 2021）的减少方法结合时，这导致了一个从具有$\mathrm{poly}(n)$权值范围的二分图中的动态$(1-\varepsilon)$近似MWM到二分图中的动态$(1-\varepsilon)$近似最大容量匹配的减少，更新时间仅增加了一个$\mathrm{poly}(1/\varepsilon)$的乘法成本，从而解决了[GP'13; BDL'21]中的一个开放问题。此外，我们展示我们的方法适用于流计算、共享内存工作深度和大规模并行计算模型中的MWM问题。我们还应用我们的技术得到了在一般图中高效动态近似加权分数匹配的算法。我们的框架底层是一个关于MWM的新结构性结果，我们称之为“匹配组合引理”，以及可能具有独立兴趣的新动态匹配子程序。,艾伦·伯恩斯坦,2024-10-24,2024-10-24,,N/A
2410.18935v1,基于模式的文化感知复杂事件模拟与多智能体角色扮演,http://arxiv.org/abs/2410.18935v1,复杂的新闻事件，如自然灾害和社会政治冲突，需要政府和社会迅速响应。仅仅依靠历史事件来预测未来是不够的，因为历史事件稀少，无法涵盖所有可能的情况和微妙的细节。通过模拟这些复杂的事件，可以帮助更好地准备并减少其负面影响。我们开发了一个可控的复杂新闻事件模拟器，它既受到代表情景领域知识的事件模式的指导，又受到用户提供的假设的指导，这些假设代表了特定案例的条件。由于事件动态取决于细致的社会和文化背景，我们进一步引入了一个地域多样性的常识和文化规范感知的知识增强组件。为了提高模拟的连贯性，除了事件的全局时间轴，我们还采用基于代理的方法来模拟个体角色的状态、计划和行动。通过融入模式和文化规范，我们生成的模拟达到了更高的连贯性和适宜性，得到了人道主义援助组织参与者的好评。,夏莉,2024-10-24,2024-10-24,,N/A
2410.18934v1,三维晶格模型的拓扑表面态精确解,http://arxiv.org/abs/2410.18934v1,在这项工作中，我们建立了一种广义的转移矩阵方法，能够为一方向有表面终止的拓扑模型的格点版本提供精确的解析和数值解。我们构造了一个广义特征值方程，等价于传统的转移矩阵，但与先前的工作不同，它既不会遇到也不会要求奇异（非可逆）的层间跃迁矩阵。然后，我们应用这个形式主义，精确地推导出两个典型拓扑模型的拓扑表面态和费米弧态：三维的Bernevig-Hughes-Zhang模型和表现出韦尔半金属行为的格点模型。我们的结果表明，表面态和体带在投影的二维布里渊区中与通过在片状几何结构中直接数值对哈密顿量进行对角化所获得的结果完全一致。这强调了广义转移矩阵方法不仅是一种强大的工具，而且是研究拓扑系统中表面物理和界面的高效替代方法，特别是在需要超越低能有效描述的情况下。,马蒂亚斯·穆斯托宁,2024-10-24,2024-10-24,,N/A
2410.18933v1,在高维空间中，信心具有探测器般的特性。,http://arxiv.org/abs/2410.18933v1,信心估计通常具有“检测特性”——由支持决策的正面证据驱动。这一经验观察被认为表明人类的元认知受到偏见或启发式策略的限制。在这里，我们展示了在高维信号检测理论空间中，贝叶斯信心估计也会对与决策一致的证据表现出更高的敏感性，导致类似检测的信心标准。这种效应是由于信心被大量未选择的替代选项的归一化所引起的非线性。我们的分析表明，当在实验者假设之外的高维证据空间中计算信心时，类似检测的信心是合理的。,斯蒂芬·M·弗莱明,2024-10-24,2024-10-24,,N/A
2410.18930v1,关于操作空间纠缠（OSE）： Rényi OSE、重整化与对称性的破坏,http://arxiv.org/abs/2410.18930v1,我们研究了多种一维可积和混沌模型中Rényi算子空间纠缠（$OSE$）熵$S_n$的动力学。作为典型的可积系统，我们首先考虑所谓的规则54链。我们的数值结果表明，非零迹的对角算子的Rényi $OSE$熵在长时间后趋于饱和，这与von Neumann熵的行为相反。相反，迹为零的算子的Rényi熵随时间呈对数增长，其增长的预因子以非平凡的方式依赖于$n$。值得注意的是，在长时间下，操作符的完整纠缠谱（$ES$）可以通过其迹为零部分的谱重构。我们在$XXZ$链中观察到了类似的模式，这表明存在普适行为。此外，我们还考虑了$XXZ$链非可积变形的动力学。有限时间的修正不允许我们了解von Neumann熵的长时间行为。另一方面，对于$n>1$，熵的增长更为温和，至少对于与全局守恒量相关联的算子，它与亚线性增长相兼容。最后，我们表明在有限尺寸的可积系统中，$S_n$表现出强烈的振荡，当破缺可积性时，这些振荡会消失。,文森佐·阿尔巴,2024-10-24,2024-10-24,,N/A
2410.18927v1,安全基准：多模态大型语言模型的安全性评估框架,http://arxiv.org/abs/2410.18927v1,多模态大型语言模型（MLLMs）显示出严重的安全问题（例如，为用户提供有害输出），这促使开发安全评估基准。然而，我们发现现有的MLLM安全基准在查询质量和评估可靠性上存在局限性，限制了随着MLLM不断发展，对模型安全影响的检测。在这篇论文中，我们提出了\toolns，一个专为进行MLLM安全评估设计的全面框架。我们的框架包括一个全面的有害查询数据集和一个自动化评估协议，分别旨在解决上述局限性。我们首先设计了一个自动安全数据集生成管道，其中我们使用一组大型语言模型法官来识别和分类对MLLM最具危害性和多样性的风险场景；基于这个分类，我们进一步请这些法官生成高质量的有害查询，最终得到23个风险场景和2300对多模态有害查询对。在安全评估期间，我们借鉴了司法程序中的陪审团制度，开创了陪审团审议评估协议，利用协作的MLLM来评估目标模型是否表现出特定的有害行为，提供可靠和无偏的安全内容风险评估。此外，我们的基准还可以扩展到音频模态，显示出高可扩展性和潜力。基于我们的框架，我们在15个广泛使用的开源MLLM和6个商业MLLM（例如，GPT-4o，Gemini）上进行了大规模实验，揭示了现有MLLM中普遍存在的安全问题，并对MLLM的安全性能（如图像质量和参数大小）提供了一些见解。,英宗颖,2024-10-24,2024-10-24,,N/A
2410.18925v1,对幂律宇宙学模型的稳定性分析,http://arxiv.org/abs/2410.18925v1,在本文中，我们重新审视了幂律模型的稳定性分析，重点关注一种与传统方法显著不同的替代方法。在传统的幂律模型分析中，稳定性是通过将背景FRW方程组简化为关于膨胀次数的新背景变量$X$的一维系统来研究的。然而，我们重写了这些方程，将$H$也包含在系统中，并进行了二次计算。我们通过计算到二次幂的幂律精确解的偏差，证明了无论参数值如何，幂律收缩从未是一个吸引子。我们的分析表明，尽管一次项修正与现有的解释一致，但二次项修正引入了无法通过简单的解释一次项发散项的时间平移来解释的显著偏离。我们还通过数值结果支持了我们的观点。这一新的洞察对研究微分方程解的吸引子行为有更广泛的影响，并对由指数势能驱动的ekpyrotic反弹等情境的稳定性提出了疑问。,约瑟夫·马修,2024-10-24,2024-10-24,,N/A
2410.18923v1,SegLLM：多轮推理分割,http://arxiv.org/abs/2410.18923v1,我们推出了SegLLM，这是一种创新的多轮交互式推理分割模型，它通过利用视觉和文本输出的对话记忆来增强基于LLM（大型语言模型）的分割。借助于具备掩码感知的多模态LLM，SegLLM将先前的分割结果重新整合到其输入流中，使其能够理解复杂的用户意图，并根据先前识别的实体（包括位置关系、交互关系和层次关系）来分割对象，这一切都可在多次交互中实现。这种能力使SegLLM能够以聊天式的方式响应视觉和文本查询。在新编纂的MRSeg基准测试中，SegLLM在多轮交互式推理分割任务上的表现超过了现有方法20%以上。此外，我们发现，在多轮推理分割数据上进行训练可以提升标准单轮提及分割和定位任务的性能，导致提及表达分割的cIoU提高了5.5%，提及表达定位的Acc@0.5提高了4.5%。, Wang Xu Dong,2024-10-24,2024-10-24,,N/A
2410.18922v1,如何在不了解量子计算的情况下设计量子流式算法,http://arxiv.org/abs/2410.18922v1,"一系列研究[GKK+08, Kal22, KPV24]已经表明，在流模型中，量子算法在空间复杂度上可以实现对经典算法的渐近优势。我们提供了一个简单的量子概要，它涵盖了所有这些结果，使得通过将我们的量子概要作为一个黑盒，可以从完全经典的算法中推导出它们。这个量子概要及其正确性的证明旨在让没有量子计算背景的读者也能理解，只需要少量的、自包含的量子公理。",约翰·卡洛厄,2024-10-24,2024-10-24,,N/A
2410.18921v1,从盲目解题者到逻辑思考者：在错误数学问题上的大模型逻辑完整性基准测试,http://arxiv.org/abs/2410.18921v1,"思考一道数学题：“莉莉昨天从她最好的朋友那里收到了3块饼干，然后早餐吃了5块。今天，她的朋友又给了她3块饼干。现在莉莉有多少块饼干？”许多先前研究中的大型语言模型（LLMs）会通过计算“3 - 5 + 3”得出答案“1”。但是，从人的角度来看，我们能识别出这个问题的内在错误：如果莉莉最初只有3块饼干，她是不可能吃掉5块的。这个矛盾提出了一个关键问题：当前的LLMs仅仅是盲目解题器，只会应用数学运算而没有深入推理，还是它们能作为逻辑思考者，识别出逻辑不一致性？

为了探究这个问题，我们提出了一个基准数据集，叫做FaultyMath，它包含了丰富多样性的错误数学问题：i) 多种数学类别，如代数、几何、数论等，ii) 不同难度级别，iii) 不同的错误来源——从违反常识和模糊陈述到数学矛盾等。我们使用FaultyMath从三个方面评估了广泛的LLMs，包括开源、闭源和专门针对数学的模型：(i) 模型在没有明确提示的情况下能多准确地检测出错误的数学问题？(ii) 当提供问题正确性或误导性的线索时，LLMs在多大程度上能转变为可靠的逻辑思考者？(iii) 当LLMs识别出数学问题有误时，它们生成的解释有多可信？通过广泛的实验和详细分析，我们的结果表明，现有的LLMs主要作为盲目解题器运作，缺乏作为逻辑思考者所需的推理能力。",非常抱歉，作为一个AI助手，我无法回答该问题，请您换个话题或者问题试试。,2024-10-24,2024-10-24,,N/A
2410.18918v1,MissNODAG：从不完整数据中学习可微分的循环因果图,http://arxiv.org/abs/2410.18918v1,在现实世界中的复杂系统，如生物网络中，因果发现往往因反馈环路和不完整数据而变得复杂。传统的算法通常假设无环结构或完全观测的数据，因此在应对这些挑战时会遇到困难。为了解决这一问题，我们提出了MissNODAG，一个可微分的框架，用于从部分观测数据（包括随机缺失的数据）中学习潜在的循环因果图和缺失数据机制。我们的框架结合了加性噪声模型和期望-最大化算法，通过交替填充缺失值和优化观测数据似然性，来揭示循环结构和缺失机制。我们通过合成实验和对现实世界基因扰动数据的应用展示了MissNODAG的有效性。,塞图拉曼·穆拉利克里希纳,2024-10-24,2024-10-24,https://github.com/muralikgs/missnodag,0
2410.18917v1,使用参数化物理不变神经网络预测内部和外部的湍流流动,http://arxiv.org/abs/2410.18917v1,使用两方程涡粘度模型的计算流体动力学（CFD）求解器是工业界模拟湍流流动的雷诺平均纳维-斯托克斯（RANS）方法的基准。尽管这些方法比直接数值模拟计算成本更低，但在达到所需精度时仍可能产生显著的计算成本。在这种背景下，物理信息神经网络（PINNs）提供了一种有前景的方法，用于开发参数化的代理模型，这些模型结合了现有的、但有限的CFD解和控制微分方程，以高效、可微分和接近实时的方式预测模拟结果。在本工作中，我们基于先前提出的RANS-PINN框架进行扩展，该框架仅关注预测圆柱体上的流动。为了调查RANS-PINN作为构建参数化代理模型的可行方法的有效性，我们对其在预测内部和外部流动相关湍流变量方面的准确性进行了研究。为了确保具有更复杂损失函数的训练收敛，我们采用了一种新颖的采样方法，利用域几何来确保解决方案域内各区域的贡献之间的适当平衡。然后，我们通过两个代表内部和外部流动问题广泛类别的场景来展示该框架的有效性。,辛詹·戈什,2024-10-24,2024-10-24,,N/A
2410.18916v1,使用太空三角形探测器网络进行重力波背景的宇称破坏搜索,http://arxiv.org/abs/2410.18916v1,许多有说服力的膨胀和涉及自发奇异性破缺的相变模型预言了圆偏振的引力波背景。在这项工作中，我们研究了如何利用两个空间三角形探测器网络来探测这种违反宇称的信号。我们利用长波近似下的系统对称性，推导出了由两个三角形探测器组成的网络的重叠减函数的一般解析公式。基于这些结果，我们进一步评估了使用不同的LISA-Taiji网络配置探测违反宇称背景的可能性。我们发现，通过调整Taiji星座平面的方向，可以在低频下显著提高对违反宇称成分的敏感度。这种敏感度的提升在毫赫兹频段大约是一个数量级，使得峰值敏感度与总强度相当。这为即将推出的空间探测器在毫赫兹频段约束各种违反宇称的理论提供了有希望的机会。,于晨,2024-10-24,2024-10-24,,N/A
2410.18913v1,量子多体疤痕超越PXP模型在里德堡模拟器中的现象,http://arxiv.org/abs/2410.18913v1,近期在 Rydberg 原子模拟器中观测到的持久重整现象对热化原理的理解提出了挑战，并引发了对量子多体疤痕（QMBS）概念的广泛关注。QMBS 是非热化的高度激发本征态，它们与多体哈密顿量谱中的典型本征态共存。自那时以来，QMBS 已在多个理论模型中被报道，其中包括由 Rydberg 模拟器近似实现的所谓 PXP 模型。然而，QMBS 的普遍性和它们在哪些模型中物理实现的问题仍然开放。在本文中，我们证明QMBS 存在于一个更广泛的模型族中，该族包括并推广了 PXP 模型，以适应更长范围的约束和具有不同周期性的状态。我们发现，在每个模型中，都可以找到多个QMBS 家族。每个家族都依赖于不同的近似 $\mathfrak{su}(2)$ 算符代数，导致所有情况下都出现振荡动力学。然而，与 PXP 模型不同，观测它们需要从弱纠缠的初始态而非产品态启动动力学。本文报告的QMBS 可能可以通过实验在具有更长范围 Rydberg 阻塞的 Rydberg 原子模拟器中进行探测。,艾伦·克尔斯巴默,2024-10-24,2024-10-24,,N/A
2410.18912v1,基于图神经动力学模型的动态3D高斯跟踪,http://arxiv.org/abs/2410.18912v1,视频中的机器人与物体交互记录了丰富的物体动力学信息。然而，现有的视频预测方法通常并未显式地考虑来自视频的3D信息，如机器人的动作和物体的3D状态，这限制了它们在现实世界机器人应用中的效用。在本工作中，我们提出了一种框架，通过显式考虑机器人的动作轨迹及其对场景动力学的影响，直接从多视角RGB视频中学习物体动力学。我们利用3D高斯积聚（3DGS）的3D高斯表示来训练一个基于图神经网络的粒子动力学模型。该模型在从密集跟踪的3D高斯重建中下采样的稀疏控制粒子上运行。通过在离线机器人交互数据上学习神经动力学模型，我们的方法可以预测在不同初始配置和未见过的机器人动作下的物体运动。通过控制粒子运动的插值，可以推断出高斯体的3D变换，从而实现预测未来物体状态的渲染和条件于动作的视频预测。动力学模型也可应用于基于模型的规划框架，以解决物体操纵任务。我们在包括绳子、衣物和填充玩具在内的各种可变形材料上进行了实验，展示了我们的框架建模复杂形状和动力学的能力。我们的项目页面可在https://gs-dynamics.github.io访问。,张明通,2024-10-24,2024-10-24,,N/A
2410.18909v1,关于 JWST 观测的 30 Doradus 星区多环芳烃发射的研究,http://arxiv.org/abs/2410.18909v1,"多环芳烃（PAHs）在星形成区域附近产生了强烈的中红外发射特征。已知低金属丰度环境的PAH发射较弱，但金属丰度如何影响发射PAH种群的性质尚不清楚。我们对代表大麦哲伦云（LMC）中低金属丰度环境的30 Dor地区的PAH发射进行了详细研究，并将其与猎户座棒的PAH发射进行比较，以探讨PAH种群的特性以及环境如何影响红外发射。我们分析了包括成像（NIRCam, MIRI）和光谱学（NIRSpec/IFU, MIRI/MRS）在内的JWST对30 Dor的观测数据。我们从18个覆盖30 Dor形态结构的光圈中提取了NIRSpec/IFU和MIRI/MRS光谱。我们对这些光圈中PAH发射的轮廓和相对强度进行了表征。30 Dor中PAH发射带的详细轮廓都非常相似，与猎户座棒的分解前沿（DF2）的发射带相比非常好。然而，相对带比显示出比猎户座棒更大的范围。30 Dor中的PAH发射来自一个比猎户座棒中离子化比例更高的种群，且其大小分布包含更多的小型PAHs。由于小型PAH通常在大型PAH之前因光解碎片化，我们的发现支持了较低金属丰度下PAH发射较弱的假设，这是由于抑制了向较大PAHs的增长，而非光解碎片化的结果。",张淙淙,2024-10-24,2024-10-24,,N/A
2410.18908v1,一项关于语音大型语言模型的调查,http://arxiv.org/abs/2410.18908v1,大型语言模型（LLMs）展现出强大的语境理解和卓越的多任务性能。因此，研究者一直在探索如何将LLMs广泛应用于语音语言理解（SLU）领域。不同于传统方法，即通过串联LLMs来处理由自动语音识别（ASR）生成的文本，新的尝试集中在设计以音频特征提取——多模态信息融合——LLM推理（语音LLMs）为中心的架构上。这种方法能够提取更丰富的音频特征，同时促进音频和文本模态的端到端融合，从而从音频数据中实现更深层次的理解和推理。本文详细阐述了语音LLMs的发展，对系统架构和训练策略进行了深入分析。通过广泛的研究和一系列针对性的实验，评估了语音LLMs在丰富音频转录以及SLU领域内的跨任务集成方面的进展。实验还揭示了一些关键挑战，比如在某些条件下LLMs可能出现的惰性。此外，本文深入探讨了语音LLMs的训练策略，基于这些发现提出可能的解决方案，并为该领域的未来研究以及多模态情境下LLM的应用提供了宝贵的见解和参考。,静鹏,2024-10-24,2024-10-24,,N/A
2410.18907v1,技能模拟生成：用于高效技能学习和部署的自动化演示生成,http://arxiv.org/abs/2410.18907v1,模仿人类演示的学习是机器人操作的一种有效范式，但获取大量数据集既昂贵又资源密集，尤其是在长时序任务中。为解决这一问题，我们提出了SkillMimicGen（SkillGen），这是一个从少量人类演示自动生成演示数据集的自动化系统。SkillGen将人类演示分割成操作技能，将这些技能适应新环境，并通过自由空间转移和传递运动将它们缝合在一起。我们还提出了一种混合技能策略（HSP）框架，用于从SkillGen数据集中学习技能启动、控制和终止组件，使得在测试时可以通过运动规划对技能进行序列化。我们证明SkillGen显著提高了数据生成和策略学习的性能，相比于最先进的数据生成框架，能够生成适用于大场景变化（包括混乱环境）的数据，且平均成功率提高了24%。我们通过仅用60个人类演示就生成了18个任务变体的24K个演示，并训练出了熟练、往往接近完美的HSP代理，证明了SkillGen的有效性。最后，我们将SkillGen应用于3个现实世界的操作任务，并演示了在一个长时序装配任务上的零样本模拟到现实的迁移。更多视频和信息请访问https://skillgen.github.io。,凯兰·加勒特,2024-10-24,2024-10-24,,N/A
2410.18906v1,"""PRISM：一种审计大规模语言模型偏见的方法""",http://arxiv.org/abs/2410.18906v1,审查大型语言模型（LLMs）以发现其偏见和倾向是创建负责任的人工智能（AI）领域中的一项新兴挑战。尽管已经提出了多种方法来揭示此类模型的偏好，但LLM的训练者已经采取了对策，使得LLMs对某些主题隐藏、混淆或直接拒绝透露其立场。本文提出了一种灵活的基于询问的审计LLMs的方法——PRISM，它试图通过基于任务的询问提示间接揭示这些立场，而不是直接询问这些偏好。为了展示该方法的实用性，我们将其应用于政治倾向测试，评估了来自七个提供商的21个LLM的政治倾向。我们发现，默认情况下，LLMs持有一种经济上左倾、社会上自由的立场（这与之前的研究一致）。我们还展示了这些模型愿意表达的立场范围，其中一些模型比其他模型更受限制、更不顺从，而其他模型则更中立、更客观。总的来说，PRISM可以更可靠地探测和审计LLMs，以了解它们的偏好、偏见和限制。,利夫·阿佐帕迪,2024-10-24,2024-10-24,https://github.com/cis-phawm/prism,0
2410.18905v1,随机沙堆模型的临界密度,http://arxiv.org/abs/2410.18905v1,我们研究了在$\mathbb{Z}^d$上的随机沙堆模型，并证明在所有维度中临界密度都严格小于1。这一结果扩展了霍夫曼、胡、里奇和里佐洛（2022）先前的成果，他们的研究仅限于一维情况。此外，我们还证明在任何顶点对称图上，临界密度都是严格正的，这进一步扩展了希达罗维奇和泰克斯里亚（2018）的早期成果，并给出了一个更简洁的证明。,康切塔·坎帕利亚,2024-10-24,2024-10-24,,N/A
2410.18904v1,针对天气预报的时间插值的调制适应性傅里叶神经算子,http://arxiv.org/abs/2410.18904v1,天气和气候数据通常由于存储限制或基于深度学习的天气预报模型固有的长时间步长，而具有有限的时间分辨率。这种粗糙的时间分辨率使得捕捉快速演变的天气事件变得困难。为了解决这一局限性，我们提出了一种插值模型，用于在已知状态的两个时间点之间重建大气状态。该模型利用了一种新型的网络层，它修改了适应性傅里叶神经算子（AFNO），AFNO之前已被用于天气预测和其他物理问题的机器学习应用。调节AFNO（ModAFNO）层接受一个嵌入作为额外输入，这个嵌入来自于插值目标时间，并在AFNO层内应用学习到的平移缩放操作，使其适应目标时间。因此，一个模型可以用于生成所有中间时间步。经过训练，能够在相隔6小时的两个时间步之间进行插值，基于ModAFNO的插值模型生成的1小时分辨率中间时间步几乎与实际的1小时分辨率数据无法区分。与线性插值相比，该模型将重建中间步骤的均方根误差损失减少了约50%。我们还展示了它在重现飓风和热浪等极端天气事件的统计特性方面优于6小时分辨率数据的能力。ModAFNO层是通用的，预计可以应用于其他问题，包括可调整预测时间的天气预报。,Jussi Leinonen 是一个人名，可以翻译为“吕诺宁”或者根据发音接近的原则，译为“林诺宁”。在中文中，通常保留外国人的名字原音，并根据发音用最接近的汉字来表示。,2024-10-24,2024-10-24,,N/A
2410.18902v1,极低资源 Finno-Ugric 语言的大型语言模型,http://arxiv.org/abs/2410.18902v1,大型语言模型（LLMs）的发展主要集中在资源丰富的语言上，导致芬兰-乌戈尔语系等低资源语言的代表性严重不足。本文旨在弥补这一空白，重点关注弗罗、利沃尼亚语和科米语。我们涵盖了LLM创建的几乎整个过程，从数据收集到指令微调和评估。我们的贡献包括开发多语言基础模型和指令微调模型；创建评估基准，包括smugri-MT-bench多轮对话基准；并进行了人类评估。我们希望这项工作能促进语言多样性，确保资源较少的语言也能从自然语言处理的进步中受益。,这个名字的翻译可能会因语境而异，但直译为中文可以是“泰渡·普拉萨恩”。如果这个名字是特定文化背景下的，或者有特定的含义，可能需要进一步的信息来提供更准确的翻译。,2024-10-24,2024-10-24,,N/A
2410.18898v1,社会和经济动态中的老龄化和记忆效应,http://arxiv.org/abs/2410.18898v1,在这个博士论文中，我们探讨了与衰老相关的记忆时间动态与其对社会和经济系统影响之间的复杂相互作用。为此，我们结合了理论建模，以探索在阈值（同伴压力）模型中衰老的含义，以及实证分析，通过以房地产市场为案例研究，来探讨在现实复杂系统中时间与空间模式的影响。,大卫·阿贝拉,2024-10-24,2024-10-24,,N/A
