Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars
2410.18944v1,Path Guiding for Monte Carlo PDE Solvers,http://arxiv.org/abs/2410.18944v1,"In recent years, Monte Carlo PDE solvers have garnered increasing attentionin computer graphics, demonstrating value across a wide range of applications.Despite offering clear advantages over traditional methods-such as avoidingdiscretization and enabling local evaluations-Monte Carlo PDE solvers facechallenges due to their stochastic nature, including high variance and slowconvergence rates. To mitigate the variance issue, we draw inspiration fromMonte Carlo path tracing and apply the path guiding technique to the Walk onStars estimator. Specifically, we examine the target sampling distribution ateach step of the Walk on Stars estimator, parameterize it, and introduce neuralimplicit representations to model the spatially-varying guiding distribution.This path guiding approach is implemented in a wavefront-style PDE solver, andexperimental results demonstrate that it effectively reduces variance in MonteCarlo PDE solvers.",Tianyu Huang,2024-10-24,2024-10-24,,N/A
2410.18941v1,PRODIGE -- envelope to disk with NOEMA. IV. An infalling gas bridge surrounding two Class 0/I systems in L1448N,http://arxiv.org/abs/2410.18941v1,"Context. The formation of stars has been subject to extensive studies in thepast decades from molecular cloud to protoplanetary disk scales. It is stillnot fully understood how the surrounding material in a protostellar system,that often shows asymmetric structures with complex kinematic properties, feedsthe central protostar(s) and their disk(s). Aims. We study the spatialmorphology and kinematic properties of the molecular gas surrounding the IRS3Aand IRS3B protostellar systems in the L1448N region located in the Perseusmolecular cloud. Methods. We present 1 mm NOEMA observations of the PRODIGElarge program and analyze the kinematic properties of molecular lines. Giventhe complexity of the spectral profiles, the lines are fitted with up to threeGaussian velocity components. The clustering algorithm DBSCAN is used todisentangle the velocity components into the underlying physical structure.Results. We discover an extended gas bridge (~3000 au) surrounding both theIRS3A and IRS3B systems in six molecular line tracers (C18O, SO, DCN, H2CO,HC3N, and CH3OH). This gas bridge is oriented along the northeast-southwestdirection and shows clear velocity gradients on the order of 100 km/s/pctowards the IRS3A system. We find that the observed velocity profile isconsistent with analytical streamline models of gravitational infall towardsIRS3A. The high-velocity C18O (2-1) emission towards IRS3A indicates aprotostellar mass of ~1.2 Msun. Conclusions. While high angular resolutioncontinuum data often show IRS3A and IRS3B in isolation, molecular gasobservations reveal that these systems are still embedded within a large-scalemass reservoir with a complex spatial morphology as well as velocity profiles.The kinematic properties of the extended gas bridge are consistent withgravitational infall toward the IRS3A protostar.",C. Gieser,2024-10-24,2024-10-24,,N/A
2410.18940v1,An assessment of event-based imaging velocimetry for online dimensionality reduction in turbulent flows,http://arxiv.org/abs/2410.18940v1,"This study explores the potential of neuromorphic EBV cameras for fast latentcoordinate representation in turbulent flows. Unlike conventional imagingsystems, EBV cameras asynchronously capture changes in temporal contrast ateach pixel, delivering high-frequency output with reduced data bandwidth andenhanced sensitivity, particularly in low-light conditions. Pulsed EBIV isassessed against traditional PIV through two synchronized experiments: asubmerged water jet and airflow around a square rib in a channel. Theassessment includes a detailed comparison of flow statistics and spectralcontent, alongside an evaluation of reduced-order modeling capabilities usingPOD. The event stream from the EBV camera is converted into pseudo-snapshots,from which velocity fields are computed using standard PIV processingtechniques. These fields are then compared after interpolation onto a commongrid. Modal analysis demonstrates that EBIV can successfully identify dominantflow structures, along with their energy and dynamics, accurately discerningsingular values, spatial modes, and temporal modes. While noise contaminationprimarily affects higher modes-less critical for flow controlapplications-overall performance remains robust. Additionally, comparisons ofLOR validate EBIV's capability to provide reliable reduced-order models ofturbulent flows, essential for flow control purposes. These findings positionEBV sensors as a promising technology for real-time, imaging-based closed-loopflow control systems.",Luca Franceschelli,2024-10-24,2024-10-24,,N/A
2410.18939v1,Adaptive partition Factor Analysis,http://arxiv.org/abs/2410.18939v1,"Factor Analysis has traditionally been utilized across diverse disciplines toextrapolate latent traits that influence the behavior of multivariate observedvariables. Historically, the focus has been on analyzing data from a singlestudy, neglecting the potential study-specific variations present in data frommultiple studies. Multi-study factor analysis has emerged as a recentmethodological advancement that addresses this gap by distinguishing betweenlatent traits shared across studies and study-specific components arising fromartifactual or population-specific sources of variation. In this paper, weextend the current methodologies by introducing novel shrinkage priors for thelatent factors, thereby accommodating a broader spectrum of scenarios -- fromthe absence of study-specific latent factors to models in which factors pertainonly to small subgroups nested within or shared between the studies. For theproposed construction we provide conditions for identifiability of factorloadings and guidelines to perform straightforward posterior computation viaGibbs sampling. Through comprehensive simulation studies, we demonstrate thatour proposed method exhibits competing performance across a variety ofscenarios compared to existing methods, yet providing richer insights. Thepractical benefits of our approach are further illustrated through applicationsto bird species co-occurrence data and ovarian cancer gene expression data.",Elena Bortolato,2024-10-24,2024-10-24,,N/A
2410.18938v1,A Random Matrix Theory Perspective on the Spectrum of Learned Features and Asymptotic Generalization Capabilities,http://arxiv.org/abs/2410.18938v1,"A key property of neural networks is their capacity of adapting to dataduring training. Yet, our current mathematical understanding of featurelearning and its relationship to generalization remain limited. In this work,we provide a random matrix analysis of how fully-connected two-layer neuralnetworks adapt to the target function after a single, but aggressive, gradientdescent step. We rigorously establish the equivalence between the updatedfeatures and an isotropic spiked random feature model, in the limit of largebatch size. For the latter model, we derive a deterministic equivalentdescription of the feature empirical covariance matrix in terms of certainlow-dimensional operators. This allows us to sharply characterize the impact oftraining in the asymptotic feature spectrum, and in particular, provides atheoretical grounding for how the tails of the feature spectrum modify withtraining. The deterministic equivalent further yields the exact asymptoticgeneralization error, shedding light on the mechanisms behind its improvementin the presence of feature learning. Our result goes beyond standard randommatrix ensembles, and therefore we believe it is of independent technicalinterest. Different from previous work, our result holds in the challengingmaximal learning rate regime, is fully rigorous and allows for finitelysupported second layer initialization, which turns out to be crucial forstudying the functional expressivity of the learned features. This provides asharp description of the impact of feature learning in the generalization oftwo-layer neural networks, beyond the random features and lazy trainingregimes.",Yatin Dandi,2024-10-24,2024-10-24,,N/A
2410.18937v1,Python workflow for segmenting multiphase flow in porous rocks,http://arxiv.org/abs/2410.18937v1,"X-ray micro-computed tomography (X-ray micro-CT) is widely employed toinvestigate flow phenomena in porous media, providing a powerful alternative tocore-scale experiments for estimating traditional petrophysical properties suchas porosity, single-phase permeability or fluid connectivity. However, thesegmentation process, critical for deriving these properties from greyscaleimages, varies significantly between studies due to the absence of astandardized workflow or any ground truth data. This introduces challenges incomparing results across different studies, especially for properties sensitiveto segmentation. To address this, we present a fully open-source, automatedworkflow for the segmentation of a Bentheimer sandstone filled with nitrogenand brine. The workflow incorporates a traditional image processing pipeline,including non-local means filtering, image registration, watershed segmentationof grains, and a combination of differential imaging and thresholding forsegmentation of the fluid phases. Our workflow enhances reproducibility byenabling other research groups to easily replicate and validate findings,fostering consistency in petrophysical property estimation. Moreover, itsmodular structure facilitates integration into modeling frameworks, allowingfor forward-backward communication and parameter sensitivity analyses. We applythe workflow to exploring the sensitivity of the non-wetting phase volume,surface area, and connectivity to image processing. This adaptable tool pavesthe way for future advancements in X-ray micro-CT analysis of porous media.",Catherine Spurin,2024-10-24,2024-10-24,,N/A
2410.18936v1,Matching Composition and Efficient Weight Reduction in Dynamic Matching,http://arxiv.org/abs/2410.18936v1,"We consider the foundational problem of maintaining a$(1-\varepsilon)$-approximate maximum weight matching (MWM) in an $n$-nodedynamic graph undergoing edge insertions and deletions. We provide a generalreduction that reduces the problem on graphs with a weight range of$\mathrm{poly}(n)$ to $\mathrm{poly}(1/\varepsilon)$ at the cost of just anadditive $\mathrm{poly}(1/\varepsilon)$ in update time. This improves upon theprior reduction of Gupta-Peng (FOCS 2013) which reduces the problem to a weightrange of $\varepsilon^{-O(1/\varepsilon)}$ with a multiplicative cost of$O(\log n)$.  When combined with a reduction of Bernstein-Dudeja-Langley (STOC 2021) thisyields a reduction from dynamic $(1-\varepsilon)$-approximate MWM in bipartitegraphs with a weight range of $\mathrm{poly}(n)$ to dynamic$(1-\varepsilon)$-approximate maximum cardinality matching in bipartite graphsat the cost of a multiplicative $\mathrm{poly}(1/\varepsilon)$ in update time,thereby resolving an open problem in [GP'13; BDL'21]. Additionally, we showthat our approach is amenable to MWM problems in streaming, shared-memorywork-depth, and massively parallel computation models. We also apply ourtechniques to obtain an efficient dynamic algorithm for rounding weightedfractional matchings in general graphs. Underlying our framework is a newstructural result about MWM that we call the ""matching composition lemma"" andnew dynamic matching subroutines that may be of independent interest.",Aaron Bernstein,2024-10-24,2024-10-24,,N/A
2410.18935v1,Schema-Guided Culture-Aware Complex Event Simulation with Multi-Agent Role-Play,http://arxiv.org/abs/2410.18935v1,"Complex news events, such as natural disasters and socio-political conflicts,require swift responses from the government and society. Relying on historicalevents to project the future is insufficient as such events are sparse and donot cover all possible conditions and nuanced situations. Simulation of thesecomplex events can help better prepare and reduce the negative impact. Wedevelop a controllable complex news event simulator guided by both the eventschema representing domain knowledge about the scenario and user-providedassumptions representing case-specific conditions. As event dynamics depend onthe fine-grained social and cultural context, we further introduce ageo-diverse commonsense and cultural norm-aware knowledge enhancementcomponent. To enhance the coherence of the simulation, apart from the globaltimeline of events, we take an agent-based approach to simulate the individualcharacter states, plans, and actions. By incorporating the schema and culturalnorms, our generated simulations achieve much higher coherence andappropriateness and are received favorably by participants from a humanitarianassistance organization.",Sha Li,2024-10-24,2024-10-24,,N/A
2410.18934v1,Exact solutions for topological surface states of three-dimensional lattice models,http://arxiv.org/abs/2410.18934v1,"In this work, we establish a generalized transfer matrix method that providesexact analytical and numerical solutions for lattice versions of topologicalmodels with surface termination in one direction. We construct a generalizedeigenvalue equation, equivalent to the conventional transfer matrix, whichneither suffers from nor requires singular (non-invertible) inter-layer hoppingmatrices, in contrast to previous works. We then apply this formalism toderive, with exactness, the topological surface states and Fermi arc states intwo prototypical topological models: the 3D Bernevig-Hughes-Zhang model and alattice model exhibiting Weyl semimetal behavior. Our results show that thesurface states and bulk bands, across the projected 2D Brillouin zone, agreeperfectly with those obtained through direct numerical diagonalization of thecorresponding Hamiltonians in a slab geometry. This highlights that thegeneralized transfer matrix method is not only a powerful tool but also ahighly efficient alternative to fully numerical methods for investigatingsurface physics and interfaces in topological systems, particularly when it isrequired to go beyond low-energy effective descriptions.",Matias Mustonen,2024-10-24,2024-10-24,,N/A
2410.18933v1,Confidence is detection-like in high-dimensional spaces,http://arxiv.org/abs/2410.18933v1,"Confidence estimates are often ""detection-like"" - driven by positive evidencein favour of a decision. This empirical observation has been interpreted asshowing human metacognition is limited by biases or heuristics. Here we showthat Bayesian confidence estimates also exhibit heightened sensitivity todecision-congruent evidence in higher-dimensional signal detection theoreticspaces, leading to detection-like confidence criteria. This effect is due to anonlinearity induced by normalisation of confidence by a large number ofunchosen alternatives. Our analysis suggests that detection-like confidence isrational when computing confidence in a higher-dimensional evidence space thanthat assumed by the experimenter.",Stephen M. Fleming,2024-10-24,2024-10-24,,N/A
2410.18930v1,"More on the Operator Space Entanglement (OSE): Rényi OSE, revivals, and integrability breaking",http://arxiv.org/abs/2410.18930v1,"We investigate the dynamics of the R\'enyi Operator Space Entanglement($OSE$) entropies $S_n$ across several one-dimensional integrable and chaoticmodels. As a paradigmatic integrable system, we first consider the so-calledrule $54$ chain. Our numerical results reveal that the R\'enyi $OSE$ entropiesof diagonal operators with nonzero trace saturate at long times, in contrastwith the behavior of von Neumann entropy. Oppositely, the R\'enyi entropies oftraceless operators exhibit logarithmic growth with time, with the prefactor ofthis growth depending in a nontrivial manner on $n$. Notably, at long times,the complete operator entanglement spectrum ($ES$) of an operator can bereconstructed from the spectrum of its traceless part. We observe a similarpattern in the $XXZ$ chain, suggesting universal behavior. Additionally, weconsider dynamics in nonintegrable deformations of the $XXZ$ chain. Finite-timecorrections do not allow to access the long-time behavior of the von Neumannentropy. On the other hand, for $n>1$ the growth of the entropies is milder,and it is compatible with a sublinear growth, at least for operators associatedwith global conserved quantities. Finally, we show that in finite-sizeintegrable systems, $S_n$ exhibit strong revivals, which are washed out whenintegrability is broken.",Vincenzo Alba,2024-10-24,2024-10-24,,N/A
2410.18927v1,SafeBench: A Safety Evaluation Framework for Multimodal Large Language Models,http://arxiv.org/abs/2410.18927v1,"Multimodal Large Language Models (MLLMs) are showing strong safety concerns(e.g., generating harmful outputs for users), which motivates the developmentof safety evaluation benchmarks. However, we observe that existing safetybenchmarks for MLLMs show limitations in query quality and evaluationreliability limiting the detection of model safety implications as MLLMscontinue to evolve. In this paper, we propose \toolns, a comprehensiveframework designed for conducting safety evaluations of MLLMs. Our frameworkconsists of a comprehensive harmful query dataset and an automated evaluationprotocol that aims to address the above limitations, respectively. We firstdesign an automatic safety dataset generation pipeline, where we employ a setof LLM judges to recognize and categorize the risk scenarios that are mostharmful and diverse for MLLMs; based on the taxonomy, we further ask thesejudges to generate high-quality harmful queries accordingly resulting in 23risk scenarios with 2,300 multi-modal harmful query pairs. During safetyevaluation, we draw inspiration from the jury system in judicial proceedingsand pioneer the jury deliberation evaluation protocol that adopts collaborativeLLMs to evaluate whether target models exhibit specific harmful behaviors,providing a reliable and unbiased assessment of content security risks. Inaddition, our benchmark can also be extended to the audio modality showing highscalability and potential. Based on our framework, we conducted large-scaleexperiments on 15 widely-used open-source MLLMs and 6 commercial MLLMs (e.g.,GPT-4o, Gemini), where we revealed widespread safety issues in existing MLLMsand instantiated several insights on MLLM safety performance such as imagequality and parameter size.",Zonghao Ying,2024-10-24,2024-10-24,,N/A
2410.18925v1,Stability analysis of power-law cosmological models,http://arxiv.org/abs/2410.18925v1,"In this paper, we revisit the stability analysis of power-law models,focusing on an alternative approach that differs significantly from thestandard approaches used in studying power-law models. In the standardapproach, stability is studied by reducing the system of background FRWequations to a one-dimensional system for a new background variable $X$ interms of the number of e-foldings. However, we rewrote the equations, including$H$ also into the system and went on to do the calculations up to second order.We demonstrate by computing the deviations from the power-law exact solution tosecond-order and show that power-law contraction is never an attractor,regardless of parameter values. Our analysis shows that while first-ordercorrections align with existing interpretations, second-order correctionsintroduce significant deviations that cannot be explained by a simple timeshift that explains the first-order diverging terms. We also support our claimwith numerical results. This new insight has broader implications for the studyof attractor behaviour of differential equation solutions and raises questionsabout the stability of scenarios like the ekpyrotic bounce driven by anexponential potential.",Jose Mathew,2024-10-24,2024-10-24,,N/A
2410.18923v1,SegLLM: Multi-round Reasoning Segmentation,http://arxiv.org/abs/2410.18923v1,"We present SegLLM, a novel multi-round interactive reasoning segmentationmodel that enhances LLM-based segmentation by exploiting conversational memoryof both visual and textual outputs. By leveraging a mask-aware multimodal LLM,SegLLM re-integrates previous segmentation results into its input stream,enabling it to reason about complex user intentions and segment objects inrelation to previously identified entities, including positional,interactional, and hierarchical relationships, across multiple interactions.This capability allows SegLLM to respond to visual and text queries in achat-like manner. Evaluated on the newly curated MRSeg benchmark, SegLLMoutperforms existing methods in multi-round interactive reasoning segmentationby over 20%. Additionally, we observed that training on multi-round reasoningsegmentation data enhances performance on standard single-round referringsegmentation and localization tasks, resulting in a 5.5% increase in cIoU forreferring expression segmentation and a 4.5% improvement in Acc@0.5 forreferring expression localization.",XuDong Wang,2024-10-24,2024-10-24,,N/A
2410.18922v1,How to Design a Quantum Streaming Algorithm Without Knowing Anything About Quantum Computing,http://arxiv.org/abs/2410.18922v1,"A series of work [GKK+08, Kal22, KPV24] has shown that asymptotic advantagesin space complexity are possible for quantum algorithms over their classicalcounterparts in the streaming model. We give a simple quantum sketch thatencompasses all these results, allowing them to be derived from entirelyclassical algorithms using our quantum sketch as a black box. The quantumsketch and its proof of correctness are designed to be accessible to a readerwith no background in quantum computation, relying on only a small number ofself-contained quantum postulates.",John Kallaugher,2024-10-24,2024-10-24,,N/A
2410.18921v1,From Blind Solvers to Logical Thinkers: Benchmarking LLMs' Logical Integrity on Faulty Mathematical Problems,http://arxiv.org/abs/2410.18921v1,"Consider the math problem: ""Lily received 3 cookies from her best friendyesterday and ate 5 for breakfast. Today, her friend gave her 3 more cookies.How many cookies does Lily have now?"" Many large language models (LLMs) inprevious research approach this problem by calculating the answer ""1"" using theequation ""3 - 5 + 3."" However, from a human perspective, we recognize theinherent flaw in this problem: Lily cannot eat 5 cookies if she initially onlyhad 3. This discrepancy prompts a key question: Are current LLMs merely BlindSolver that apply mathematical operations without deeper reasoning, or can theyfunction as Logical Thinker capable of identifying logical inconsistencies?  To explore this question, we propose a benchmark dataset, FaultyMath, whichincludes faulty math problems of rich diversity: i) multiple mathematicalcategories, e.g., algebra, geometry, number theory, etc., ii) varying levels ofdifficulty, and iii) different origins of faultiness -- ranging from violationsof common sense and ambiguous statements to mathematical contradictions andmore. We evaluate a broad spectrum of LLMs, including open-source,closed-source, and math-specialized models, using FaultyMath across threedimensions: (i) How accurately can the models detect faulty math problemswithout being explicitly prompted to do so? (ii) When provided with hints --either correct or misleading -- about the validity of the problems, to whatextent do LLMs adapt to become reliable Logical Thinker? (iii) How trustworthyare the explanations generated by LLMs when they recognize a math problem asflawed? Through extensive experimentation and detailed analysis, our resultsdemonstrate that existing LLMs largely function as Blind Solver and fall shortof the reasoning capabilities required to perform as Logical Thinker.",A M Muntasir Rahman,2024-10-24,2024-10-24,,N/A
2410.18918v1,MissNODAG: Differentiable Cyclic Causal Graph Learning from Incomplete Data,http://arxiv.org/abs/2410.18918v1,"Causal discovery in real-world systems, such as biological networks, is oftencomplicated by feedback loops and incomplete data. Standard algorithms, whichassume acyclic structures or fully observed data, struggle with thesechallenges. To address this gap, we propose MissNODAG, a differentiableframework for learning both the underlying cyclic causal graph and themissingness mechanism from partially observed data, including data missing notat random. Our framework integrates an additive noise model with anexpectation-maximization procedure, alternating between imputing missing valuesand optimizing the observed data likelihood, to uncover both the cyclicstructures and the missingness mechanism. We demonstrate the effectiveness ofMissNODAG through synthetic experiments and an application to real-world geneperturbation data.",Muralikrishnna G. Sethuraman,2024-10-24,2024-10-24,https://github.com/muralikgs/missnodag,0
2410.18917v1,Using Parametric PINNs for Predicting Internal and External Turbulent Flows,http://arxiv.org/abs/2410.18917v1,"Computational fluid dynamics (CFD) solvers employing two-equation eddyviscosity models are the industry standard for simulating turbulent flows usingthe Reynolds-averaged Navier-Stokes (RANS) formulation. While these methods arecomputationally less expensive than direct numerical simulations, they canstill incur significant computational costs to achieve the desired accuracy. Inthis context, physics-informed neural networks (PINNs) offer a promisingapproach for developing parametric surrogate models that leverage bothexisting, but limited CFD solutions and the governing differential equations topredict simulation outcomes in a computationally efficient, differentiable, andnear real-time manner. In this work, we build upon the previously proposedRANS-PINN framework, which only focused on predicting flow over a cylinder. Toinvestigate the efficacy of RANS-PINN as a viable approach to buildingparametric surrogate models, we investigate its accuracy in predicting relevantturbulent flow variables for both internal and external flows. To ensuretraining convergence with a more complex loss function, we adopt a novelsampling approach that exploits the domain geometry to ensure a proper balanceamong the contributions from various regions within the solution domain. Theeffectiveness of this framework is then demonstrated for two scenarios thatrepresent a broad class of internal and external flow problems.",Shinjan Ghosh,2024-10-24,2024-10-24,,N/A
2410.18916v1,Parity-violating Gravitational Wave Background Search with a Network of Space-borne Triangular Detectors,http://arxiv.org/abs/2410.18916v1,"Circularly polarized gravitational wave backgrounds are predicted in manywell-motivated models of inflation and phase transitions involving spontaneousparity violation. In this work, we investigate the detection of suchparity-violating signals with the network of two space-borne triangulardetectors. We derive the general analytical formula for the overlap reductionfunctions of networks composed of two triangular detectors, by exploiting thesystem's symmetrical properties under the long-wave approximation. Based onthese results, we further assess the detectability of a parity-violatingbackground with alternative LISA-Taiji network configurations. We find that thesensitivity to the parity-violating component can be significantly enhanced atlow frequencies by adjusting the orientation of Taiji's constellation plane.This sensitivity gain is approximately an order of magnitude around themillihertz band, making the peak sensitivity comparable to that of the totalintensity. This provides a promising opportunity to constrain variousparity-violating theories in the millihertz band with upcoming space-bornedetectors.",Ju Chen,2024-10-24,2024-10-24,,N/A
2410.18913v1,Quantum Many-Body Scars beyond the PXP model in Rydberg simulators,http://arxiv.org/abs/2410.18913v1,"Persistent revivals recently observed in Rydberg atom simulators havechallenged our understanding of thermalization and attracted much interest tothe concept of quantum many-body scars (QMBSs). QMBSs are non-thermal highlyexcited eigenstates that coexist with typical eigenstates in the spectrum ofmany-body Hamiltonians, and have since been reported in multiple theoreticalmodels, including the so-called PXP model, approximately realized by Rydbergsimulators. At the same time, questions of how common QMBSs are and in whatmodels they are physically realized remain open. In this Letter, we demonstratethat QMBSs exist in a broader family of models that includes and generalizesPXP to longer-range constraints and states with different periodicity. We showthat in each model, multiple QMBS families can be found. Each of them relies ona different approximate $\mathfrak{su}(2)$ algebra, leading to oscillatorydynamics in all cases. However, in contrast to the PXP model, their observationrequires launching dynamics from weakly entangled initial states rather thanfrom a product state. QMBSs reported here may be experimentally probed usingRydberg atom simulator in the regime of longer-range Rydberg blockades.",Aron Kerschbaumer,2024-10-24,2024-10-24,,N/A
2410.18912v1,Dynamic 3D Gaussian Tracking for Graph-Based Neural Dynamics Modeling,http://arxiv.org/abs/2410.18912v1,"Videos of robots interacting with objects encode rich information about theobjects' dynamics. However, existing video prediction approaches typically donot explicitly account for the 3D information from videos, such as robotactions and objects' 3D states, limiting their use in real-world roboticapplications. In this work, we introduce a framework to learn object dynamicsdirectly from multi-view RGB videos by explicitly considering the robot'saction trajectories and their effects on scene dynamics. We utilize the 3DGaussian representation of 3D Gaussian Splatting (3DGS) to train aparticle-based dynamics model using Graph Neural Networks. This model operateson sparse control particles downsampled from the densely tracked 3D Gaussianreconstructions. By learning the neural dynamics model on offline robotinteraction data, our method can predict object motions under varying initialconfigurations and unseen robot actions. The 3D transformations of Gaussianscan be interpolated from the motions of control particles, enabling therendering of predicted future object states and achieving action-conditionedvideo prediction. The dynamics model can also be applied to model-basedplanning frameworks for object manipulation tasks. We conduct experiments onvarious kinds of deformable materials, including ropes, clothes, and stuffedanimals, demonstrating our framework's ability to model complex shapes anddynamics. Our project page is available at https://gs-dynamics.github.io.",Mingtong Zhang,2024-10-24,2024-10-24,,N/A
2410.18909v1,A Study of Polycyclic Aromatic Hydrocarbon Emission in 30 Dor as seen by JWST,http://arxiv.org/abs/2410.18909v1,"Polycyclic aromatic hydrocarbons (PAHs) are responsible for strong mid-IRemission features near star-forming regions. It is well known thatlow-metallicity environments exhibit weaker PAH emission, but it is not clearhow the metallicity affects the properties of the emitting PAH population. Wepresent a detailed study of the PAH emission in the low-metallicity regimerepresented by 30 Dor in the Large Magellanic Cloud (LMC) and we compare it tothe PAH emission in the Orion Bar to investigate the characteristics of the PAHpopulation and how the environments affects the resulting IR emission. Weanalyze JWST observations of 30 Dor that include imaging (NIRCam, MIRI) andspectroscopy (NIRSpec/IFU, MIRI/MRS). We extracted NIRSpec/IFU and MIRI/MRSspectra from 18 apertures that cover the morphological structures of 30 Dor. Wecharacterize the profiles and relative intensities of PAH emission in theseapertures. The detailed profiles of the PAH emission bands in 30 Dor are allvery similar, and compare well to those from one of the dissociation fronts(DF2) in the Orion Bar. The relative band ratios on the other hand show a muchlarger range than in the Orion Bar. The PAH emission in 30 Dor originates froma population with a higher ionization fraction than in the Orion Bar, and asize distribution that has more smaller PAHs. Since smaller PAHs typicallyphoto-fragment before larger PAHs, our findings support the hypothesis that thelower PAH emission for lower metallicities is the result of inhibition ofgrowth toward larger PAHs rather than photo-fragmentation.",Congcong Zhang,2024-10-24,2024-10-24,,N/A
2410.18908v1,A Survey on Speech Large Language Models,http://arxiv.org/abs/2410.18908v1,"Large Language Models (LLMs) exhibit strong contextual understanding andremarkable multi-task performance. Therefore, researchers have been seeking tointegrate LLMs in the broad sense of Spoken Language Understanding (SLU) field.Different from the traditional method of cascading LLMs to process textgenerated by Automatic Speech Recognition(ASR), new efforts have focused ondesigning architectures centered around Audio Feature Extraction - MultimodalInformation Fusion - LLM Inference(Speech LLMs). This approach enables richeraudio feature extraction while simultaneously facilitating end-to-end fusion ofaudio and text modalities, thereby achieving deeper understanding and reasoningfrom audio data. This paper elucidates the development of Speech LLMs, offeringan in-depth analysis of system architectures and training strategies. Throughextensive research and a series of targeted experiments, the paper assessesSpeech LLMs' advancements in Rich Audio Transcription and its potential forCross-task Integration within the SLU field. Additionally, it indicates keychallenges uncovered through experimentation, such as the Dormancy of LLMsunder certain conditions. The paper further delves into the training strategiesfor Speech LLMs, proposing potential solutions based on these findings, andoffering valuable insights and references for future research in this domain,as well as LLM applications in multimodal contexts.",Jing Peng,2024-10-24,2024-10-24,,N/A
2410.18907v1,SkillMimicGen: Automated Demonstration Generation for Efficient Skill Learning and Deployment,http://arxiv.org/abs/2410.18907v1,"Imitation learning from human demonstrations is an effective paradigm forrobot manipulation, but acquiring large datasets is costly andresource-intensive, especially for long-horizon tasks. To address this issue,we propose SkillMimicGen (SkillGen), an automated system for generatingdemonstration datasets from a few human demos. SkillGen segments human demosinto manipulation skills, adapts these skills to new contexts, and stitchesthem together through free-space transit and transfer motion. We also propose aHybrid Skill Policy (HSP) framework for learning skill initiation, control, andtermination components from SkillGen datasets, enabling skills to be sequencedusing motion planning at test-time. We demonstrate that SkillGen greatlyimproves data generation and policy learning performance over astate-of-the-art data generation framework, resulting in the capability toproduce data for large scene variations, including clutter, and agents that areon average 24% more successful. We demonstrate the efficacy of SkillGen bygenerating over 24K demonstrations across 18 task variants in simulation fromjust 60 human demonstrations, and training proficient, often near-perfect, HSPagents. Finally, we apply SkillGen to 3 real-world manipulation tasks and alsodemonstrate zero-shot sim-to-real transfer on a long-horizon assembly task.Videos, and more at https://skillgen.github.io.",Caelan Garrett,2024-10-24,2024-10-24,,N/A
2410.18906v1,PRISM: A Methodology for Auditing Biases in Large Language Models,http://arxiv.org/abs/2410.18906v1,"Auditing Large Language Models (LLMs) to discover their biases andpreferences is an emerging challenge in creating Responsible ArtificialIntelligence (AI). While various methods have been proposed to elicit thepreferences of such models, countermeasures have been taken by LLM trainers,such that LLMs hide, obfuscate or point blank refuse to disclosure theirpositions on certain subjects. This paper presents PRISM, a flexible,inquiry-based methodology for auditing LLMs - that seeks to illicit suchpositions indirectly through task-based inquiry prompting rather than directinquiry of said preferences. To demonstrate the utility of the methodology, weapplied PRISM on the Political Compass Test, where we assessed the politicalleanings of twenty-one LLMs from seven providers. We show LLMs, by default,espouse positions that are economically left and socially liberal (consistentwith prior work). We also show the space of positions that these models arewilling to espouse - where some models are more constrained and less compliantthan others - while others are more neutral and objective. In sum, PRISM canmore reliably probe and audit LLMs to understand their preferences, biases andconstraints.",Leif Azzopardi,2024-10-24,2024-10-24,https://github.com/cis-phawm/prism,0
2410.18905v1,The critical density of the Stochastic Sandpile Model,http://arxiv.org/abs/2410.18905v1,"We study the stochastic sandpile model on $\mathbb{Z}^d$ and demonstrate thatthe critical density is strictly less than one in all dimensions. Thisgeneralizes a previous result by Hoffman, Hu, Richey, and Rizzolo (2022), whichwas limited to the one-dimensional case. In addition, we show that the criticaldensity is strictly positive on any vertex-transitive graph, extending theearlier result of Sidoravicius and Teixeira (2018) and providing a simplerproof.",Concetta Campailla,2024-10-24,2024-10-24,,N/A
